order_id,product_id,category_id,state_id,size_id,payment_method_id,customer_type_id,quantity,discount_rate,purchase_date,sales,profit,customer_rating
O13044,P1004,C03,2,5,1,2,2,0,30-11-2023,108.54,33.30676784,2
O13045,P1007,C01,1,5,5,1,4,0.1,24-05-2025,195.372,83.07324493,2
O13046,P1001,C01,1,1,5,1,3,0.1,31-12-2022,146.529,51.52237307,1
O13047,P1005,C02,2,4,2,3,2,0.1,24-09-2024,97.686,27.59741749,2
O13048,P1007,C01,3,4,5,3,2,0,28-08-2024,108.54,47.97333065,2
O13049,P1004,C03,5,1,5,3,3,0.2,04-06-2025,130.248,46.50334695,2
O13050,P1004,C03,4,4,1,2,2,0.3,18-01-2024,75.978,35.32152781,4
O13051,P1005,C02,4,5,2,1,4,0.1,31-05-2023,195.372,66.57971113,5
O13052,P1004,C03,4,4,5,1,3,0.3,19-10-2023,113.967,37.37420239,2
O13053,P1004,C03,1,5,2,1,3,0,22-09-2024,162.81,55.25515965,4
O13054,P1004,C03,4,1,3,3,2,0.3,18-06-2025,75.978,27.28830516,4
O13055,P1006,C01,5,2,1,3,4,0,17-02-2023,217.08,70.28264847,2
O13056,P1007,C01,5,1,1,2,4,0.2,27-03-2024,173.664,34.89954239,4
O13057,P1002,C04,2,4,1,3,1,0.1,15-02-2025,48.843,15.29953593,3
O13058,P1007,C01,1,5,4,1,3,0,30-08-2024,162.81,44.64733474,4
O13059,P1005,C02,5,4,2,2,1,0.3,20-03-2025,37.989,16.80495573,5
O13060,P1004,C03,3,4,3,3,4,0,21-09-2024,217.08,74.02275576,4
O13061,P1007,C01,1,2,5,3,4,0,13-09-2024,217.08,108.0512191,2
O13062,P1006,C01,1,4,3,1,1,0.2,17-04-2023,43.416,21.29826907,1
O13063,P1005,C02,5,2,2,2,3,0.1,03-01-2025,146.529,59.08868057,3
O13064,P1003,C02,3,5,1,3,1,0,28-07-2024,54.27,19.53827762,4
O13065,P1007,C01,2,5,4,3,4,0,02-12-2024,217.08,71.05222659,3
O13066,P1003,C02,5,2,2,2,4,0.3,14-03-2025,151.956,35.49672251,5
O13067,P1004,C03,3,1,2,2,2,0,09-10-2023,108.54,29.14006927,4
O13068,P1006,C01,1,5,5,3,2,0,13-11-2022,108.54,44.50215025,4
O13069,P1006,C01,3,1,3,3,1,0.1,30-06-2024,48.843,13.52730072,3
O13070,P1007,C01,1,5,3,1,2,0.1,14-02-2025,97.686,32.7426548,4
O13071,P1005,C02,5,5,5,2,4,0.3,17-05-2025,151.956,40.45761851,4
O13072,P1005,C02,5,3,4,3,3,0,22-08-2024,162.81,61.32810464,1
O13073,P1006,C01,4,4,1,3,3,0,23-01-2023,162.81,76.91665472,3
O13074,P1005,C02,4,4,1,3,1,0,22-01-2024,54.27,17.06540063,2
O13075,P1006,C01,4,1,4,3,2,0.2,29-01-2023,86.832,28.90539436,2
O13076,P1007,C01,5,4,5,1,1,0.2,10-05-2025,43.416,9.287504722,5
O13077,P1002,C04,2,1,2,2,2,0.3,13-12-2024,75.978,34.29350289,1
O13078,P1006,C01,5,5,3,3,3,0.2,24-01-2024,130.248,39.48599888,3
O13079,P1003,C02,3,3,2,2,2,0.3,27-01-2023,75.978,27.18325398,3
O13080,P1005,C02,5,3,3,2,2,0,03-12-2023,108.54,41.93152699,1
O13081,P1006,C01,5,5,2,3,1,0.2,07-01-2025,43.416,11.35891639,1
O13082,P1006,C01,1,2,5,3,3,0.1,23-02-2025,146.529,37.62936796,5
O13083,P1007,C01,1,2,5,3,2,0.2,19-10-2024,86.832,24.80094051,2
O13084,P1005,C02,1,4,4,1,3,0,30-11-2024,162.81,77.3216519,3
O13085,P1002,C04,5,1,2,3,2,0.1,02-03-2025,97.686,38.72925444,1
O13086,P1007,C01,2,3,2,2,3,0.3,29-10-2024,113.967,55.38510649,3
O13087,P1002,C04,3,4,4,2,2,0,07-12-2023,108.54,43.07905314,2
O13088,P1007,C01,3,5,4,1,4,0.1,10-04-2025,195.372,59.71050233,3
O13089,P1005,C02,2,3,5,3,3,0.2,07-01-2025,130.248,44.85584411,3
O13090,P1001,C01,2,1,5,3,4,0.3,08-05-2025,151.956,43.93335959,1
O13091,P1005,C02,3,1,2,1,4,0.2,20-06-2023,173.664,58.10128188,1
O13092,P1005,C02,4,2,5,1,4,0.1,16-04-2025,195.372,65.10886526,1
O13093,P1002,C04,1,4,5,3,2,0.1,03-02-2024,97.686,33.86875549,2
O13094,P1002,C04,1,5,2,3,3,0,21-01-2025,162.81,63.6102568,4
O13095,P1005,C02,3,3,4,2,2,0.3,14-12-2023,75.978,27.81026807,2
O13096,P1005,C02,2,1,2,3,2,0.3,21-03-2024,75.978,35.42616151,1
O13097,P1005,C02,4,3,1,3,3,0.1,17-06-2024,146.529,36.58059338,5
O13098,P1002,C04,3,5,2,2,1,0,26-04-2023,54.27,12.65774531,3
O13099,P1005,C02,1,3,1,2,2,0.1,05-12-2024,97.686,26.38682079,3
O13100,P1005,C02,5,4,2,2,4,0.1,10-09-2023,195.372,63.48109009,3
O13101,P1004,C03,2,2,1,2,2,0.3,12-08-2024,75.978,25.01546973,3
O13102,P1001,C01,5,3,1,1,1,0.2,31-03-2024,43.416,15.5821288,5
O13103,P1003,C02,3,2,2,2,4,0.2,26-09-2023,173.664,74.77902036,1
O13104,P1001,C01,1,5,5,1,2,0.3,04-03-2023,75.978,29.2408059,4
O13105,P1004,C03,4,2,3,2,3,0,30-08-2023,162.81,33.05503035,3
O13106,P1003,C02,5,3,5,2,4,0.3,26-11-2023,151.956,69.33130723,4
O13107,P1007,C01,4,3,1,2,1,0,21-03-2025,54.27,18.29957385,2
O13108,P1005,C02,1,1,2,3,2,0.3,18-12-2022,75.978,18.23793085,2
O13109,P1004,C03,5,3,2,1,3,0,02-08-2023,162.81,59.27903889,3
O13110,P1007,C01,4,2,2,2,4,0.1,15-02-2024,195.372,62.19021336,1
O13111,P1005,C02,4,1,2,3,4,0.1,28-06-2024,195.372,49.16771887,5
O13112,P1002,C04,5,3,3,1,3,0,25-03-2024,162.81,54.66046059,3
O13113,P1006,C01,1,3,4,1,1,0.3,29-12-2024,37.989,10.65816541,2
O13114,P1004,C03,4,5,1,3,4,0.1,16-02-2025,195.372,77.33181006,2
O13115,P1002,C04,3,1,3,1,1,0.3,21-02-2024,37.989,10.64045432,4
O13116,P1004,C03,5,5,5,3,1,0.2,17-05-2025,43.416,21.17370556,5
O13117,P1004,C03,2,5,4,2,3,0.1,24-03-2024,146.529,66.54324577,3
O13118,P1002,C04,2,5,4,3,4,0.3,05-04-2023,151.956,46.92570667,1
O13119,P1003,C02,1,4,2,1,2,0.3,03-02-2023,75.978,27.75579933,4
O13120,P1001,C01,3,5,3,1,3,0.2,10-07-2024,130.248,32.75676191,5
O13121,P1005,C02,4,2,5,2,3,0.3,19-09-2023,113.967,45.29135846,4
O13122,P1004,C03,2,3,2,3,1,0,16-01-2023,54.27,14.64408145,1
O13123,P1005,C02,1,4,2,2,2,0.1,30-03-2024,97.686,44.76618613,2
O13124,P1006,C01,3,5,1,3,3,0,10-06-2024,162.81,35.97385065,3
O13125,P1002,C04,3,3,4,3,1,0.2,08-03-2025,43.416,16.25791131,3
O13126,P1005,C02,1,1,5,3,4,0,19-11-2023,217.08,93.50274701,1
O13127,P1002,C04,1,1,4,2,1,0.3,29-11-2024,37.989,10.00077079,3
O13128,P1005,C02,4,3,3,2,2,0.2,26-11-2023,86.832,18.72394461,3
O13129,P1001,C01,1,2,1,1,2,0.2,27-10-2024,86.832,19.5003382,4
O13130,P1001,C01,4,3,2,2,1,0,12-11-2023,54.27,23.26111628,1
O13131,P1001,C01,4,3,1,3,4,0.2,29-03-2025,173.664,51.82093647,4
O13132,P1001,C01,5,4,2,3,2,0,22-05-2024,108.54,36.46321004,3
O13133,P1001,C01,3,1,1,3,2,0,05-08-2023,108.54,30.65915804,5
O13134,P1001,C01,3,1,2,2,4,0,06-10-2024,217.08,76.82898517,5
O13135,P1002,C04,3,5,4,1,3,0.2,25-11-2023,130.248,46.76828651,4
O13136,P1004,C03,5,3,4,2,2,0.2,04-08-2024,86.832,20.42183975,2
O13137,P1005,C02,4,3,4,1,1,0.1,19-06-2024,48.843,11.6550669,2
O13138,P1001,C01,4,2,4,2,4,0,03-12-2022,217.08,57.24857692,1
O13139,P1002,C04,1,1,1,3,2,0,12-03-2025,108.54,31.31721286,5
O13140,P1002,C04,5,2,2,1,3,0,19-03-2025,162.81,48.27154119,5
O13141,P1002,C04,1,4,4,2,2,0,24-02-2024,108.54,52.44060478,4
O13142,P1004,C03,5,5,1,3,3,0,21-03-2025,162.81,44.7954041,3
O13143,P1005,C02,1,2,2,1,2,0,13-12-2022,108.54,33.49204193,1
O13144,P1004,C03,2,1,1,1,2,0,10-10-2022,108.54,44.42288012,4
O13145,P1003,C02,3,4,4,3,1,0.1,10-03-2024,48.843,12.40463493,2
O13146,P1007,C01,3,3,3,3,4,0.1,10-05-2025,195.372,48.89494518,3
O13147,P1002,C04,4,4,1,2,4,0.3,17-01-2023,151.956,33.48241049,1
O13148,P1003,C02,2,2,4,2,1,0,25-05-2025,54.27,20.32371286,3
O13149,P1006,C01,3,1,5,3,4,0,13-05-2024,217.08,72.64039701,2
O13150,P1001,C01,4,2,2,2,4,0.1,15-06-2024,195.372,44.58657188,4
O13151,P1007,C01,2,3,4,3,4,0.1,08-06-2024,195.372,79.11776305,4
O13152,P1001,C01,3,3,5,3,2,0,27-12-2022,108.54,28.32972244,5
O13153,P1004,C03,1,1,1,2,2,0,10-07-2023,108.54,21.96958334,4
O13154,P1007,C01,5,5,1,2,3,0.1,04-09-2023,146.529,44.60625584,5
O13155,P1005,C02,2,4,5,1,3,0.1,20-09-2023,146.529,30.02215195,4
O13156,P1003,C02,4,4,5,1,4,0.3,28-07-2023,151.956,52.46376184,1
O13157,P1005,C02,2,3,2,2,4,0.3,26-10-2022,151.956,69.00078577,2
O13158,P1004,C03,4,2,1,2,4,0,25-07-2023,217.08,97.10449387,3
O13159,P1001,C01,2,2,5,2,1,0.1,22-02-2024,48.843,13.70474285,2
O13160,P1007,C01,4,5,3,1,2,0.3,25-09-2023,75.978,37.96828612,2
O13161,P1005,C02,3,2,3,2,4,0,31-01-2023,217.08,65.43521113,5
O13162,P1005,C02,1,4,5,1,4,0.3,01-01-2023,151.956,69.08200374,5
O13163,P1001,C01,3,2,2,1,2,0.3,08-04-2023,75.978,15.55189312,1
O13164,P1007,C01,1,5,1,1,3,0.3,20-08-2024,113.967,51.40615352,3
O13165,P1003,C02,3,4,3,1,4,0.2,04-11-2023,173.664,58.04906783,4
O13166,P1001,C01,3,2,5,3,4,0,01-11-2022,217.08,64.94301333,4
O13167,P1005,C02,2,4,5,2,4,0.3,01-10-2023,151.956,38.61979129,2
O13168,P1003,C02,5,3,4,2,4,0,04-03-2023,217.08,78.63090958,1
O13169,P1003,C02,4,3,5,3,2,0,01-04-2023,108.54,23.86364484,3
O13170,P1001,C01,4,3,2,2,2,0.1,27-12-2022,97.686,34.76899584,4
O13171,P1005,C02,4,2,3,1,2,0,10-02-2025,108.54,46.06242423,2
O13172,P1004,C03,1,5,4,3,3,0.3,01-08-2024,113.967,36.70756661,1
O13173,P1005,C02,4,4,3,1,4,0,08-12-2024,217.08,65.68804462,3
O13174,P1002,C04,4,1,3,3,3,0.1,12-08-2023,146.529,50.96024496,2
O13175,P1007,C01,2,3,2,1,3,0.2,08-10-2024,130.248,36.47534825,2
O13176,P1006,C01,3,3,5,2,2,0.2,21-02-2025,86.832,32.45743403,1
O13177,P1004,C03,4,1,2,2,4,0.1,02-06-2023,195.372,97.43181182,1
O13178,P1003,C02,5,1,5,2,4,0.3,21-11-2022,151.956,63.91851635,1
O13179,P1004,C03,4,2,4,3,3,0.3,20-11-2023,113.967,24.64290223,1
O13180,P1007,C01,1,4,2,2,1,0.3,08-06-2024,37.989,10.29627355,3
O13181,P1003,C02,1,3,2,3,1,0,04-02-2024,54.27,24.04919981,1
O13182,P1007,C01,1,5,1,1,4,0.2,02-12-2023,173.664,83.35943244,1
O13183,P1003,C02,4,2,2,2,4,0.3,08-03-2025,151.956,59.98629195,1
O13184,P1004,C03,2,2,1,1,3,0.2,15-05-2025,130.248,32.44600391,3
O13185,P1003,C02,5,5,5,2,3,0.1,06-04-2024,146.529,68.60578277,4
O13186,P1003,C02,4,5,5,1,2,0.2,19-04-2023,86.832,29.26184899,2
O13187,P1002,C04,2,5,5,3,3,0.3,16-01-2023,113.967,47.58121412,5
O13188,P1005,C02,2,1,1,2,3,0.2,30-01-2025,130.248,36.74602076,2
O13189,P1005,C02,4,3,5,3,1,0.1,19-04-2023,48.843,24.41548768,3
O13190,P1006,C01,4,1,3,3,1,0.2,04-01-2023,43.416,18.09786243,1
O13191,P1006,C01,2,3,2,1,1,0,09-12-2023,54.27,16.07612482,3
O13192,P1002,C04,2,1,1,2,1,0.1,31-12-2024,48.843,16.41001942,4
O13193,P1006,C01,2,4,5,3,3,0,19-09-2024,162.81,43.3628662,5
O13194,P1007,C01,4,3,3,1,4,0,10-06-2024,217.08,98.27151251,4
O13195,P1004,C03,2,2,2,1,1,0.3,11-01-2025,37.989,12.94313112,1
O13196,P1001,C01,1,3,2,1,2,0.3,09-03-2023,75.978,33.52674086,3
O13197,P1007,C01,4,3,5,2,2,0.1,25-02-2024,97.686,30.11014244,3
O13198,P1001,C01,1,3,3,2,3,0.3,10-10-2022,113.967,52.49288591,1
O13199,P1001,C01,3,4,1,1,2,0.2,05-10-2022,86.832,39.54258571,1
O13200,P1002,C04,4,1,5,2,1,0.1,23-05-2023,48.843,19.61234141,5
O13201,P1007,C01,3,2,2,1,4,0.3,19-10-2023,151.956,57.65637223,4
O13202,P1002,C04,2,1,2,2,4,0.3,08-12-2023,151.956,53.25026092,1
O13203,P1003,C02,2,1,2,2,1,0.2,20-05-2023,43.416,14.14440916,1
O13204,P1001,C01,5,5,5,1,2,0,29-06-2024,108.54,39.0044844,4
O13205,P1004,C03,2,4,4,1,3,0.2,03-01-2025,130.248,63.34069432,1
O13206,P1006,C01,3,5,4,2,4,0,24-05-2023,217.08,86.17248641,5
O13207,P1004,C03,2,4,4,1,1,0.3,30-12-2024,37.989,18.29494838,5
O13208,P1006,C01,4,1,3,1,1,0,07-05-2025,54.27,25.21247807,4
O13209,P1001,C01,2,1,5,1,2,0,06-03-2025,108.54,51.24747899,2
O13210,P1001,C01,5,4,2,1,3,0.3,27-11-2024,113.967,51.57819778,5
O13211,P1001,C01,2,1,3,2,3,0.1,27-05-2023,146.529,37.52957015,3
O13212,P1002,C04,3,1,4,3,2,0.2,08-08-2023,86.832,27.0679901,3
O13213,P1007,C01,3,2,1,2,1,0.3,15-10-2023,37.989,13.21887,2
O13214,P1006,C01,2,5,3,1,2,0.2,30-08-2023,86.832,24.3409847,5
O13215,P1007,C01,3,5,3,1,2,0.2,17-02-2023,86.832,18.37650512,1
O13216,P1002,C04,3,5,5,2,2,0,21-01-2025,108.54,40.66966192,2
O13217,P1002,C04,5,3,3,1,1,0.3,12-09-2023,37.989,14.80721631,1
O13218,P1005,C02,4,2,5,2,4,0.1,01-09-2023,195.372,40.37712698,3
O13219,P1004,C03,5,5,1,3,1,0.2,25-09-2024,43.416,11.66157626,2
O13220,P1004,C03,1,5,2,1,4,0.2,17-12-2023,173.664,46.3451268,5
O13221,P1003,C02,5,2,2,3,4,0.1,20-11-2023,195.372,62.52242218,3
O13222,P1002,C04,2,1,4,3,2,0.2,27-09-2023,86.832,30.20863323,5
O13223,P1006,C01,4,5,4,1,3,0.3,31-08-2023,113.967,38.15871437,1
O13224,P1005,C02,2,1,1,1,2,0.1,27-03-2024,97.686,29.73312592,5
O13225,P1005,C02,1,5,2,2,1,0.3,15-02-2023,37.989,14.69977497,2
O13226,P1007,C01,4,4,4,2,3,0.1,13-08-2024,146.529,38.87583913,1
O13227,P1004,C03,3,3,3,1,3,0.2,27-03-2023,130.248,29.59673716,2
O13228,P1002,C04,5,5,5,2,1,0.1,24-06-2023,48.843,16.05053727,1
O13229,P1003,C02,2,4,4,3,1,0.3,22-11-2024,37.989,14.64693677,2
O13230,P1002,C04,1,2,1,3,2,0.1,30-07-2024,97.686,28.45818488,3
O13231,P1007,C01,3,4,2,1,1,0.2,01-02-2025,43.416,19.33534311,2
O13232,P1001,C01,5,2,1,2,4,0,15-10-2023,217.08,45.46267486,3
O13233,P1002,C04,3,5,5,1,4,0.2,06-07-2024,173.664,52.55138521,4
O13234,P1007,C01,5,2,5,3,3,0.2,17-09-2024,130.248,62.48379269,5
O13235,P1001,C01,4,4,1,1,2,0,07-08-2024,108.54,37.02027817,1
O13236,P1001,C01,3,3,4,1,2,0.1,23-08-2024,97.686,26.85366407,5
O13237,P1003,C02,3,1,4,1,3,0.2,11-03-2023,130.248,54.26733719,3
O13238,P1006,C01,3,1,2,1,1,0,02-03-2023,54.27,26.30483929,3
O13239,P1004,C03,4,3,2,3,2,0.3,03-03-2024,75.978,26.83932489,3
O13240,P1002,C04,1,1,3,1,3,0,02-12-2022,162.81,40.68828131,2
O13241,P1001,C01,5,5,3,1,3,0.2,31-05-2024,130.248,55.29544532,5
O13242,P1002,C04,3,5,2,2,4,0.3,22-04-2025,151.956,43.29166659,3
O13243,P1006,C01,4,4,3,1,3,0.2,21-04-2023,130.248,49.18982375,4
O13244,P1004,C03,1,4,1,2,1,0,03-10-2024,54.27,26.16413046,3
O13245,P1006,C01,5,2,4,1,1,0.3,19-06-2025,37.989,15.53032431,5
O13246,P1004,C03,4,4,3,2,1,0.2,25-12-2022,43.416,17.61948395,3
O13247,P1005,C02,5,5,3,1,1,0,08-01-2025,54.27,12.40616066,3
O13248,P1004,C03,3,4,1,2,3,0.3,05-07-2024,113.967,23.41743216,1
O13249,P1003,C02,1,1,5,1,2,0.2,27-10-2022,86.832,37.95163281,3
O13250,P1006,C01,4,2,2,1,3,0,03-01-2025,162.81,60.37746106,5
O13251,P1001,C01,1,2,1,2,2,0.2,26-02-2023,86.832,17.9732657,1
O13252,P1005,C02,3,5,5,1,2,0.2,26-02-2025,86.832,32.80682734,1
O13253,P1003,C02,1,4,1,1,2,0.2,29-11-2022,86.832,34.32023256,3
O13254,P1002,C04,1,1,4,1,4,0.1,11-11-2024,195.372,91.24566874,3
O13255,P1006,C01,2,4,1,1,1,0.2,02-01-2025,43.416,11.89662003,4
O13256,P1007,C01,1,3,1,3,4,0.3,09-11-2022,151.956,55.600447,5
O13257,P1007,C01,5,4,4,1,3,0,16-02-2025,162.81,50.21078543,5
O13258,P1001,C01,4,5,2,3,4,0,20-12-2024,217.08,75.33608754,2
O13259,P1004,C03,2,4,5,3,2,0.1,23-04-2025,97.686,43.72804952,2
O13260,P1001,C01,4,2,3,1,3,0.1,24-10-2022,146.529,65.51151306,5
O13261,P1007,C01,4,1,2,2,1,0.1,14-01-2023,48.843,10.65134454,3
O13262,P1002,C04,3,5,1,2,2,0.2,24-09-2024,86.832,20.24438205,1
O13263,P1005,C02,3,3,3,1,1,0.2,05-11-2023,43.416,13.75461421,4
O13264,P1005,C02,2,1,4,3,4,0.3,27-11-2024,151.956,75.9212785,3
O13265,P1006,C01,3,1,2,2,1,0,14-12-2024,54.27,20.08051367,1
O13266,P1005,C02,3,2,5,1,3,0,06-06-2023,162.81,55.49730494,5
O13267,P1006,C01,3,2,2,1,2,0.2,10-01-2024,86.832,31.70832489,3
O13268,P1006,C01,4,2,2,3,1,0,16-11-2022,54.27,12.06775756,4
O13269,P1006,C01,2,5,3,2,4,0.2,25-12-2024,173.664,84.70292235,2
O13270,P1007,C01,4,4,4,1,3,0.1,13-12-2023,146.529,44.47469426,1
O13271,P1007,C01,5,1,4,2,2,0.2,09-11-2024,86.832,35.24068735,3
O13272,P1004,C03,4,4,2,1,4,0.3,07-12-2023,151.956,50.47323135,4
O13273,P1003,C02,5,4,4,1,2,0.2,20-10-2023,86.832,26.32961557,3
O13274,P1006,C01,1,2,3,1,1,0.2,28-03-2025,43.416,15.96639054,5
O13275,P1006,C01,1,4,3,3,4,0,01-02-2025,217.08,98.87726662,1
O13276,P1003,C02,5,1,5,3,4,0.2,04-09-2023,173.664,59.79052867,5
O13277,P1001,C01,5,1,4,3,1,0.3,14-06-2023,37.989,8.361878463,5
O13278,P1006,C01,4,3,5,2,4,0.2,02-04-2023,173.664,58.91307138,2
O13279,P1004,C03,5,5,1,3,4,0.2,18-10-2024,173.664,80.42693281,5
O13280,P1005,C02,2,4,3,3,4,0.1,12-11-2024,195.372,49.38048646,4
O13281,P1005,C02,1,5,2,2,1,0.2,04-01-2023,43.416,18.81981719,1
O13282,P1002,C04,1,5,3,2,1,0.2,19-12-2022,43.416,16.88599793,2
O13283,P1002,C04,5,5,1,2,2,0.2,28-10-2022,86.832,32.24704837,3
O13284,P1005,C02,3,5,2,2,1,0.3,22-08-2023,37.989,15.12304959,5
O13285,P1005,C02,3,1,4,3,4,0,08-01-2025,217.08,82.20048506,3
O13286,P1007,C01,5,4,4,3,1,0.1,07-03-2025,48.843,12.76540191,2
O13287,P1004,C03,2,3,3,2,4,0.1,14-05-2023,195.372,84.59457106,3
O13288,P1003,C02,3,5,2,3,4,0.2,03-01-2025,173.664,62.32356938,4
O13289,P1002,C04,5,3,2,1,4,0.2,31-01-2024,173.664,85.78956976,2
O13290,P1007,C01,2,1,5,3,1,0,28-01-2023,54.27,18.86969117,1
O13291,P1007,C01,2,1,1,1,4,0.2,01-09-2024,173.664,81.01311098,1
O13292,P1003,C02,4,2,4,2,2,0.3,03-01-2023,75.978,31.55588327,1
O13293,P1007,C01,2,5,3,2,3,0,25-10-2024,162.81,65.5372088,1
O13294,P1004,C03,3,2,2,3,3,0.2,28-11-2024,130.248,61.90612056,2
O13295,P1005,C02,3,3,4,2,2,0,25-10-2024,108.54,42.52924459,2
O13296,P1006,C01,5,4,3,3,3,0.1,14-10-2024,146.529,51.37054408,2
O13297,P1003,C02,5,2,4,3,2,0.2,04-04-2025,86.832,32.18613671,5
O13298,P1005,C02,2,1,3,3,1,0,17-04-2024,54.27,22.56939545,2
O13299,P1005,C02,1,5,4,3,3,0,07-03-2024,162.81,67.00339915,2
O13300,P1001,C01,4,3,5,1,2,0.2,30-12-2023,86.832,26.91141536,2
O13301,P1003,C02,1,1,1,1,2,0,21-06-2025,108.54,30.87759331,1
O13302,P1007,C01,2,4,4,2,4,0.2,13-12-2024,173.664,56.79521426,4
O13303,P1006,C01,2,5,1,1,1,0.2,30-04-2025,43.416,8.993346008,1
O13304,P1003,C02,1,4,4,2,2,0.3,07-10-2024,75.978,16.45210753,4
O13305,P1007,C01,4,4,2,2,3,0.3,10-11-2023,113.967,53.61683659,4
O13306,P1005,C02,1,5,5,3,4,0,07-12-2023,217.08,91.51825325,4
O13307,P1006,C01,5,5,5,3,4,0,10-06-2024,217.08,51.98670179,1
O13308,P1007,C01,3,4,1,3,4,0,24-02-2024,217.08,106.6081933,5
O13309,P1004,C03,5,3,2,3,1,0.1,21-03-2025,48.843,15.74409414,3
O13310,P1007,C01,3,5,3,3,2,0.2,15-02-2023,86.832,18.55166879,5
O13311,P1001,C01,2,1,5,3,1,0.2,24-07-2024,43.416,12.86783803,1
O13312,P1005,C02,4,2,2,1,2,0.1,18-05-2023,97.686,46.14882075,4
O13313,P1007,C01,1,3,2,2,4,0.1,10-07-2023,195.372,53.85520628,3
O13314,P1002,C04,4,5,1,2,3,0,03-07-2023,162.81,63.01635958,5
O13315,P1002,C04,1,5,2,3,3,0.2,31-07-2024,130.248,29.11562694,2
O13316,P1001,C01,5,3,2,1,1,0.3,15-02-2024,37.989,15.73143919,5
O13317,P1004,C03,5,2,3,3,4,0.3,19-03-2023,151.956,54.40486589,1
O13318,P1005,C02,1,4,1,1,2,0.1,26-09-2023,97.686,26.96307924,3
O13319,P1003,C02,4,1,1,1,1,0.1,23-01-2024,48.843,20.64779256,2
O13320,P1001,C01,1,5,2,2,4,0.2,12-12-2022,173.664,77.36128512,3
O13321,P1004,C03,2,2,3,2,1,0.2,20-02-2025,43.416,21.672727,3
O13322,P1003,C02,5,1,4,1,3,0.3,04-05-2023,113.967,40.30003637,5
O13323,P1002,C04,2,3,5,2,4,0.2,14-10-2023,173.664,38.4517726,4
O13324,P1002,C04,5,5,1,1,1,0,08-10-2024,54.27,22.55210727,5
O13325,P1003,C02,5,4,3,1,2,0.1,17-03-2023,97.686,47.5717575,2
O13326,P1001,C01,3,3,3,1,3,0.3,21-11-2023,113.967,35.77089242,1
O13327,P1002,C04,2,5,2,2,2,0.3,23-12-2023,75.978,36.70869667,5
O13328,P1005,C02,2,2,5,3,1,0,08-08-2023,54.27,18.88196191,4
O13329,P1006,C01,3,1,1,2,4,0.2,26-07-2023,173.664,66.95460745,4
O13330,P1007,C01,4,1,4,3,3,0.2,17-06-2023,130.248,46.54709817,5
O13331,P1003,C02,2,5,2,2,2,0.1,17-05-2023,97.686,44.0766963,2
O13332,P1003,C02,1,3,1,2,2,0,17-07-2023,108.54,51.33284636,4
O13333,P1002,C04,3,4,1,3,4,0.3,17-06-2025,151.956,41.83390265,4
O13334,P1001,C01,2,2,3,1,1,0,10-12-2023,54.27,23.13529948,2
O13335,P1005,C02,4,5,5,3,2,0.3,17-06-2024,75.978,19.74461342,2
O13336,P1001,C01,2,2,4,1,1,0,15-11-2024,54.27,14.7867198,2
O13337,P1004,C03,5,1,5,1,1,0.2,27-01-2023,43.416,19.12415488,2
O13338,P1004,C03,1,4,3,2,1,0.3,11-01-2024,37.989,8.642985608,5
O13339,P1006,C01,3,2,4,2,4,0.1,10-07-2024,195.372,88.2331451,5
O13340,P1002,C04,5,5,4,2,1,0,28-05-2023,54.27,14.15667007,3
O13341,P1002,C04,4,4,2,2,3,0.2,25-05-2025,130.248,48.69189718,3
O13342,P1002,C04,5,3,4,2,4,0.3,11-11-2023,151.956,67.63487182,3
O13343,P1006,C01,5,5,1,3,2,0.2,02-07-2024,86.832,18.97857545,4
O13344,P1004,C03,4,2,5,3,4,0,03-06-2025,217.08,45.80881946,2
O13345,P1001,C01,5,4,5,3,2,0.1,09-09-2024,97.686,33.85680772,5
O13346,P1006,C01,3,5,2,3,3,0.1,02-06-2023,146.529,52.64019813,5
O13347,P1006,C01,2,4,4,2,1,0,23-11-2024,54.27,12.46839575,2
O13348,P1001,C01,5,4,3,3,1,0.3,14-07-2023,37.989,12.20050913,3
O13349,P1002,C04,3,4,1,3,1,0.2,11-01-2025,43.416,18.24290014,4
O13350,P1005,C02,2,2,2,1,1,0.2,05-02-2025,43.416,16.16989077,5
O13351,P1001,C01,2,5,4,2,4,0.3,20-06-2024,151.956,37.86793308,1
O13352,P1004,C03,5,1,3,3,3,0,03-11-2022,162.81,39.42134938,4
O13353,P1003,C02,3,1,4,3,2,0.2,09-08-2024,86.832,18.94884017,4
O13354,P1003,C02,5,2,2,3,4,0.2,12-05-2024,173.664,71.81383839,3
O13355,P1007,C01,4,2,3,2,1,0,13-04-2024,54.27,16.06468916,2
O13356,P1007,C01,2,4,3,3,1,0.2,20-04-2023,43.416,20.8172494,1
O13357,P1006,C01,5,5,3,1,1,0.3,12-06-2025,37.989,10.72160521,3
O13358,P1003,C02,2,5,3,2,2,0.3,10-02-2024,75.978,25.15176418,2
O13359,P1005,C02,3,3,4,1,2,0,30-05-2025,108.54,46.13711648,1
O13360,P1002,C04,1,3,3,2,4,0,08-01-2024,217.08,65.90775115,5
O13361,P1004,C03,5,1,4,3,3,0.3,15-02-2023,113.967,52.36161041,1
O13362,P1007,C01,5,3,3,2,2,0,10-04-2025,108.54,43.40059937,3
O13363,P1005,C02,2,3,3,2,4,0.3,24-06-2024,151.956,57.70163195,1
O13364,P1004,C03,3,1,2,2,2,0.3,20-02-2024,75.978,20.27540177,1
